CustomerKey,CurrentAge,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,NumberCarsOwned,TotalPaid,DateDiffMonthPlusOne,AvgSpendFromFirstAndLast,BikeBuyer
15798,50,F,70000,0,0,Bachelors,Professional,1,109.351,3,36.4503,0
15799,56,F,90000,1,0,Bachelors,Professional,1,4887.8346,12,407.3195,1
15800,50,M,90000,1,0,Bachelors,Professional,1,4860.9816,13,373.9216,1
15801,51,F,70000,0,0,Bachelors,Professional,1,4841.4231,12,403.4519,1
15802,41,F,70000,0,0,Bachelors,Professional,2,4910.6956,12,409.2246,1
15803,52,M,70000,5,4,Bachelors,Professional,2,73.2175,5,14.6435,0
15804,52,F,70000,5,4,Bachelors,Professional,2,109.351,1,109.351,0
15805,53,F,70000,5,4,Partial College,Skilled Manual,2,140.8545,1,140.8545,0
15806,47,M,70000,5,4,Partial College,Skilled Manual,2,113.6495,4,28.4123,0
15807,48,M,70000,5,4,Partial College,Skilled Manual,3,77.98,10,7.798,0
15808,54,F,70000,5,4,Partial College,Skilled Manual,3,4888.6066,12,407.3838,1
15809,54,M,70000,5,4,Partial College,Skilled Manual,3,69.162,6,11.527,0
15810,49,F,70000,5,4,Partial College,Skilled Manual,3,74.223,7,10.6032,0
15811,49,M,70000,5,4,Partial College,Skilled Manual,3,78.632,4,19.658,0
15812,56,M,30000,2,0,Partial College,Clerical,2,89.7815,7,12.8259,0
15813,38,M,30000,0,0,High School,Skilled Manual,2,34.2219,1,34.2219,0
15814,39,F,40000,0,0,High School,Skilled Manual,1,103.837,1,103.837,0
15815,40,F,40000,0,0,High School,Skilled Manual,2,156.7224,9,17.4136,0
15816,39,F,40000,0,0,High School,Skilled Manual,2,207.7624,5,41.5524,0
15817,38,F,40000,0,0,High School,Skilled Manual,2,71.2395,1,71.2395,0
15818,38,M,40000,0,0,High School,Skilled Manual,2,5.514,1,5.514,0
15819,34,F,30000,0,0,High School,Skilled Manual,2,34.2219,1,34.2219,0
15820,34,M,30000,0,0,High School,Skilled Manual,2,79.5269,1,79.5269,0
15821,34,M,30000,0,0,High School,Skilled Manual,2,34.2219,1,34.2219,0
15822,76,M,40000,2,0,Bachelors,Management,2,47.7473,5,9.5494,0
15823,76,F,60000,2,0,Graduate Degree,Management,1,75.096,7,10.728,0
15824,38,F,30000,0,0,Partial High School,Clerical,2,83.9469,1,83.9469,0
15825,39,F,40000,0,0,High School,Skilled Manual,2,44.178,1,44.178,0
15826,36,F,30000,0,0,Partial High School,Clerical,2,204.1049,12,17.0087,0
15827,36,F,40000,0,0,High School,Skilled Manual,2,1567.9069,6,261.3178,1
15828,75,F,30000,2,0,Partial College,Clerical,2,190.3365,7,27.1909,0
15829,76,M,40000,2,0,Bachelors,Management,2,207.718,2,103.859,0
15830,75,F,40000,2,0,Bachelors,Management,2,2961.8197,4,740.4549,1
15831,75,M,40000,2,0,Bachelors,Management,2,2924.2261,4,731.0565,1
15832,74,M,40000,2,0,Bachelors,Management,2,2885.6077,5,577.1215,1
15833,72,F,60000,2,0,Graduate Degree,Management,1,2885.6077,6,480.9346,1
15834,39,F,40000,0,0,Partial College,Skilled Manual,1,1461.893,6,243.6488,1
15835,39,M,40000,0,0,Partial College,Skilled Manual,1,103.837,1,103.837,0
15836,39,M,40000,0,0,Partial College,Skilled Manual,1,8.0445,1,8.0445,0
15837,39,F,40000,0,0,High School,Skilled Manual,2,44.178,1,44.178,0
15838,35,F,30000,0,0,Partial College,Skilled Manual,1,62.9519,1,62.9519,0
15839,41,M,30000,0,0,Partial College,Skilled Manual,1,26.8184,1,26.8184,0
15840,43,F,70000,0,0,Partial College,Skilled Manual,2,3403.6985,12,283.6415,1
15841,37,M,80000,0,0,Bachelors,Management,1,3431.3235,12,285.9436,1
15842,37,F,80000,0,0,Bachelors,Management,1,3484.021,12,290.335,1
15843,46,M,80000,0,0,Bachelors,Management,1,3472.982,12,289.4151,1
15844,46,F,80000,0,0,Bachelors,Management,1,3464.1199,12,288.6766,1
15845,46,F,80000,0,0,Bachelors,Management,1,3585.6809,12,298.8067,1
15846,41,M,80000,0,0,Bachelors,Management,1,5462.3689,6,910.3948,1
15847,41,M,90000,4,4,Bachelors,Management,0,265.6864,9,29.5207,0
15848,41,F,90000,4,4,Bachelors,Management,1,44.178,1,44.178,0
15849,48,F,110000,0,1,Graduate Degree,Management,0,8.0445,1,8.0445,0
15850,42,F,110000,0,1,Graduate Degree,Management,1,5318.4094,6,886.4015,1
15851,48,F,110000,0,1,Graduate Degree,Management,2,3534.2984,13,271.8691,1
15852,42,M,120000,0,0,Bachelors,Management,3,3561.393,12,296.7827,1
15853,48,F,120000,0,1,Bachelors,Management,0,66.278,1,66.278,0
15854,47,F,120000,0,1,Bachelors,Management,1,46.3549,1,46.3549,0
15855,52,M,80000,4,3,Bachelors,Management,0,32.3324,1,32.3324,0
15856,47,M,90000,4,4,Bachelors,Management,1,169.2974,13,13.0228,0
15857,56,F,60000,4,0,Graduate Degree,Skilled Manual,0,5.514,1,5.514,0
15858,56,M,60000,4,0,Graduate Degree,Skilled Manual,0,8.0445,1,8.0445,0
15859,56,F,60000,4,0,Graduate Degree,Skilled Manual,0,81.9249,7,11.7035,0
15860,42,M,40000,4,4,Partial College,Clerical,2,1461.893,6,243.6488,1
15861,43,M,40000,4,4,Partial College,Clerical,2,8.0445,1,8.0445,0
15862,42,F,50000,0,0,Graduate Degree,Skilled Manual,0,1524.8449,6,254.1408,1
15863,41,M,50000,0,0,Graduate Degree,Skilled Manual,0,268.5264,4,67.1316,0
15864,36,F,50000,0,0,Graduate Degree,Skilled Manual,0,114.4229,6,19.0704,0
15865,44,F,40000,4,4,High School,Skilled Manual,3,1565.73,7,223.6757,1
15866,39,F,60000,1,0,Graduate Degree,Skilled Manual,0,161.1314,9,17.9034,0
15867,44,F,60000,1,0,Graduate Degree,Skilled Manual,0,8.0445,1,8.0445,0
15868,44,M,60000,1,0,Graduate Degree,Skilled Manual,0,183.9939,9,20.4437,0
15869,43,F,60000,1,0,Graduate Degree,Skilled Manual,0,15.448,1,15.448,0
15870,44,F,60000,1,0,Graduate Degree,Skilled Manual,0,8.0445,1,8.0445,0
15871,43,M,60000,1,1,Graduate Degree,Skilled Manual,0,44.178,1,44.178,0
15872,37,F,50000,1,1,Graduate Degree,Skilled Manual,0,260.2719,2,130.1359,0
15873,37,F,70000,1,0,Graduate Degree,Professional,0,3451.9429,12,287.6619,1
15874,71,M,70000,4,0,Bachelors,Management,2,249.1114,10,24.9111,0
15875,71,M,70000,4,0,Bachelors,Management,2,16.8293,1,16.8293,0
15876,70,M,70000,5,0,Bachelors,Management,2,5291.8673,6,881.9778,1
15877,64,M,70000,5,0,Bachelors,Management,2,44.178,1,44.178,0
15878,70,M,70000,5,0,Bachelors,Management,2,249.6419,9,27.7379,0
15879,70,M,70000,5,0,Bachelors,Management,2,217.6079,5,43.5215,0
15880,69,M,70000,5,0,Bachelors,Management,3,146.8988,1,146.8988,0
15881,69,F,60000,4,0,Bachelors,Management,2,624.314,1,624.314,1
15882,69,M,60000,4,0,Bachelors,Management,2,1516.5685,8,189.571,1
15883,69,M,60000,4,0,Bachelors,Management,2,99.3949,1,99.3949,0
15884,69,M,60000,4,0,Bachelors,Management,2,44.178,1,44.178,0
15885,69,M,60000,4,0,Bachelors,Management,3,1544.735,7,220.6764,1
15886,69,M,60000,5,0,Bachelors,Management,3,1571.8185,6,261.9697,1
15887,68,F,60000,5,0,Bachelors,Management,3,44.178,1,44.178,0
15888,69,F,70000,5,0,Bachelors,Management,2,3512.7399,11,319.3399,1
15889,68,M,70000,4,1,Bachelors,Management,1,5357.0734,6,892.8455,1
15890,68,M,60000,2,1,Bachelors,Management,0,1519.6625,7,217.0946,1
15891,68,M,70000,4,1,Bachelors,Management,1,44.178,1,44.178,0
15892,56,F,40000,2,1,High School,Professional,2,1548.6135,9,172.0681,1
15893,66,F,40000,2,1,High School,Professional,2,1578.9789,8,197.3723,1
15894,50,F,40000,2,1,High School,Professional,2,99.417,1,99.417,0
15895,50,F,60000,2,1,Bachelors,Management,0,68.4659,1,68.4659,0
15896,67,M,60000,2,1,Bachelors,Management,0,8.0445,1,8.0445,0
15897,67,F,70000,4,1,Partial College,Professional,2,3442.0089,11,312.9099,1
15898,66,M,60000,2,1,Partial College,Professional,2,8.0445,1,8.0445,0
15899,66,M,70000,4,1,Partial College,Professional,2,3463.0149,10,346.3014,1
15900,59,M,40000,2,1,Partial High School,Skilled Manual,2,773.467,1,773.467,1
15901,65,F,60000,2,1,Partial College,Professional,2,1521.552,8,190.194,1
15902,65,M,60000,2,1,Partial College,Professional,2,1544.735,8,193.0918,1
15903,64,F,60000,2,1,Partial College,Professional,1,1517.11,8,189.6387,1
15904,65,F,60000,2,1,Partial College,Professional,1,1541.4199,7,220.2028,1
15905,64,F,70000,2,1,High School,Professional,2,5413.4173,6,902.2362,1
15906,64,F,70000,2,1,High School,Professional,2,5260.9383,6,876.823,1
15907,64,M,60000,2,1,Partial College,Professional,1,5.514,1,5.514,0
15908,47,M,60000,2,1,Partial College,Professional,2,1562.3929,9,173.5992,1
15909,63,F,60000,2,1,Partial College,Professional,2,1525.1765,9,169.464,1
15910,64,M,70000,4,2,Partial College,Professional,1,44.178,1,44.178,0
15911,57,F,60000,2,1,High School,Professional,2,29.8019,1,29.8019,0
15912,63,F,60000,3,1,High School,Professional,2,103.837,1,103.837,0
15913,63,M,60000,3,1,High School,Professional,2,787.0585,1,787.0585,1
15914,57,M,70000,4,2,Partial College,Professional,2,3403.6985,11,309.4271,1
15915,62,M,70000,4,2,Partial College,Professional,2,3428.793,12,285.7327,1
15916,62,M,70000,4,2,Partial College,Professional,2,5296.5637,5,1059.3127,1
15917,62,F,70000,4,2,Partial College,Professional,2,5170.3614,5,1034.0722,1
15918,63,M,70000,5,2,Partial College,Professional,2,3480.6949,11,316.4268,1
15919,57,F,130000,2,4,Partial College,Professional,1,92.787,5,18.5574,0
15920,57,M,100000,2,3,Partial College,Professional,4,6903.5126,11,627.592,1
15921,52,M,100000,2,3,Partial College,Professional,4,7236.9658,13,556.6896,1
15922,52,M,150000,2,3,High School,Professional,4,163.7613,8,20.4701,0
15923,53,M,100000,2,3,High School,Professional,4,7285.0223,17,428.5307,1
15924,59,M,100000,2,3,High School,Professional,4,6347.123,11,577.0111,1
15925,59,M,110000,3,4,Partial College,Professional,4,6525.9202,12,543.8266,1
15926,59,F,120000,3,4,High School,Professional,4,7711.312,17,453.6065,1
15927,58,M,120000,3,4,High School,Professional,4,7660.8575,17,450.6386,1
15928,59,F,120000,3,4,High School,Professional,4,7690.8915,17,452.4053,1
15929,58,F,150000,3,4,High School,Professional,3,7673.764,21,365.4173,1
15930,60,F,100000,2,3,High School,Professional,4,92.787,1,92.787,0
15931,60,M,110000,3,4,Partial College,Professional,4,5925.3308,12,493.7775,1
15932,59,F,130000,3,4,Partial College,Professional,3,7940.9612,18,441.1645,1
15933,54,M,160000,2,4,High School,Professional,3,7659.7305,21,364.749,1
15934,59,F,70000,3,0,Partial College,Professional,2,3478.485,11,316.2259,1
15935,76,F,70000,3,0,Graduate Degree,Management,2,8.0445,1,8.0445,0
15936,81,F,90000,4,0,Bachelors,Management,1,44.178,1,44.178,0
15937,50,F,90000,5,5,Partial College,Professional,3,3475.5125,12,289.626,1
15938,44,M,100000,4,1,Partial College,Professional,4,8.0445,1,8.0445,0
15939,50,F,100000,4,1,Partial College,Professional,4,44.178,1,44.178,0
15940,49,M,100000,4,1,Partial College,Professional,4,8.0445,1,8.0445,0
15941,50,F,120000,3,2,Bachelors,Management,4,3431.3235,11,311.9385,1
15942,45,M,80000,4,3,Bachelors,Management,0,212.0166,3,70.6722,0
15943,51,M,80000,4,3,Partial College,Professional,1,403.7784,6,67.2964,0
15944,51,M,90000,5,5,Partial College,Professional,3,3574.6089,10,357.4608,1
15945,45,F,100000,4,2,Partial College,Professional,0,8.0445,1,8.0445,0
15946,50,M,110000,3,2,Bachelors,Management,4,114.3455,1,114.3455,0
15947,50,F,120000,4,2,Partial College,Professional,4,8.0445,1,8.0445,0
15948,50,F,130000,2,2,Bachelors,Management,3,3417.721,12,284.81,1
15949,45,F,130000,3,2,Bachelors,Management,3,3489.557,9,387.7285,1
15950,59,F,70000,3,2,Partial College,Professional,1,8.0445,1,8.0445,0
15951,58,F,70000,4,3,Partial College,Professional,0,44.178,1,44.178,0
15952,59,M,90000,2,1,Partial College,Professional,0,3508.3199,10,350.8319,1
15953,81,M,60000,2,0,Graduate Degree,Management,2,1500.557,8,187.5696,1
15954,40,M,100000,0,2,Partial College,Professional,1,3445.346,10,344.5346,1
15955,46,M,110000,4,2,Bachelors,Management,4,44.178,1,44.178,0
15956,46,M,130000,3,2,Bachelors,Management,4,5.514,1,5.514,0
15957,51,M,130000,3,2,Bachelors,Management,4,181.209,1,181.209,0
15958,53,F,90000,4,3,Partial College,Professional,0,75.6815,1,75.6815,0
15959,53,M,100000,1,2,Partial College,Professional,3,3445.357,10,344.5357,1
15960,52,F,120000,1,3,Partial College,Professional,4,5.514,1,5.514,0
15961,42,F,150000,1,2,Partial College,Professional,2,3455.6114,10,345.5611,1
15962,48,M,90000,4,3,High School,Professional,2,68.4659,1,68.4659,0
15963,42,F,90000,4,3,High School,Professional,2,99.417,1,99.417,0
15964,48,M,130000,1,3,Bachelors,Management,2,3445.346,10,344.5346,1
15965,54,F,150000,1,2,Partial College,Professional,3,3435.3899,10,343.5389,1
15966,59,F,60000,2,0,High School,Professional,2,5.514,1,5.514,0
15967,60,M,70000,4,3,High School,Professional,0,5.514,1,5.514,0
15968,54,M,70000,4,3,High School,Professional,0,3425.4559,10,342.5455,1
15969,43,M,90000,2,1,High School,Professional,1,3436.4949,11,312.4086,1
15970,55,M,80000,2,0,Partial High School,Skilled Manual,2,44.178,1,44.178,0
15971,79,M,50000,2,0,Graduate Degree,Management,2,44.178,1,44.178,0
15972,79,F,70000,4,0,Graduate Degree,Management,2,3479.5789,11,316.3253,1
15973,78,M,60000,2,0,Graduate Degree,Management,2,44.178,1,44.178,0
15974,55,M,80000,5,4,Partial College,Professional,3,230.2933,10,23.0293,0
15975,49,F,90000,4,3,High School,Professional,2,183.7395,1,183.7395,0
15976,55,M,90000,4,3,High School,Professional,3,3489.557,10,348.9557,1
15977,55,F,90000,4,3,High School,Professional,3,44.178,1,44.178,0
15978,54,M,90000,4,3,High School,Professional,3,8.0445,1,8.0445,0
15979,55,F,90000,4,3,High School,Professional,3,5.514,1,5.514,0
15980,55,F,100000,3,2,Partial College,Professional,4,3401.168,10,340.1168,1
15981,55,M,100000,0,3,Partial College,Professional,2,138.114,1,138.114,0
15982,55,M,110000,5,3,Partial College,Professional,4,5.514,1,5.514,0
15983,54,F,160000,1,3,Partial College,Professional,3,3464.1199,9,384.9022,1
15984,55,M,170000,1,1,Bachelors,Management,2,3453.0809,10,345.308,1
15985,55,M,170000,1,1,Bachelors,Management,3,3513.8449,10,351.3844,1
15986,60,M,60000,2,0,Partial High School,Skilled Manual,2,1572.349,8,196.5436,1
15987,49,F,60000,2,0,Partial High School,Skilled Manual,2,1552.4699,9,172.4966,1
15988,61,M,70000,3,1,High School,Professional,0,99.3507,1,99.3507,0
15989,55,F,70000,3,1,High School,Professional,0,3470.7168,10,347.0716,1
15990,56,M,70000,3,0,Graduate Degree,Management,2,3425.4559,10,342.5455,1
15991,62,M,70000,3,0,Graduate Degree,Management,2,3455.6114,10,345.5611,1
15992,62,F,70000,3,0,Graduate Degree,Management,2,3530.3979,9,392.2664,1
15993,62,M,60000,3,0,Graduate Degree,Management,2,659.9725,1,659.9725,1
15994,62,F,40000,3,0,Partial College,Professional,2,1538.105,8,192.2631,1
15995,63,F,40000,3,0,Partial College,Professional,2,672.901,1,672.901,1
15996,57,F,40000,3,0,Partial College,Professional,2,624.314,1,624.314,1
15997,72,F,70000,4,0,Graduate Degree,Management,2,5244.7059,5,1048.9411,1
15998,78,F,70000,4,0,Graduate Degree,Management,2,2621.0159,1,2621.0159,1
15999,77,F,70000,4,0,Graduate Degree,Management,2,2602.253,1,2602.253,1
16000,77,F,70000,4,0,Graduate Degree,Management,2,5319.4151,5,1063.883,1
16001,77,M,80000,4,0,Graduate Degree,Management,2,8.0445,1,8.0445,0
16002,78,F,110000,2,3,Graduate Degree,Management,4,68.4659,1,68.4659,0
16003,77,F,130000,2,3,Graduate Degree,Management,3,5.514,1,5.514,0
16004,76,M,90000,5,0,Bachelors,Management,2,2782.6664,1,2782.6664,1
16005,76,M,90000,5,0,Bachelors,Management,2,219.5969,7,31.3709,0
16006,76,F,110000,2,4,Graduate Degree,Management,0,44.178,1,44.178,0
16007,75,F,90000,5,0,Bachelors,Management,2,2574.639,1,2574.639,1
16008,75,F,110000,2,4,Graduate Degree,Management,1,5.514,1,5.514,0
16009,75,M,170000,1,2,Graduate Degree,Management,4,188.3474,3,62.7824,0
16010,75,F,120000,2,4,Graduate Degree,Management,3,8.0445,1,8.0445,0
16011,74,F,130000,2,3,Bachelors,Management,4,4041.2726,3,1347.0908,1
16012,46,F,90000,4,4,Bachelors,Management,2,104.1574,3,34.7191,0
16013,46,M,90000,4,4,Partial College,Skilled Manual,3,99.417,1,99.417,0
16014,41,M,120000,2,1,Bachelors,Management,4,8.0445,1,8.0445,0
16015,36,F,30000,0,0,Partial College,Skilled Manual,1,635.353,1,635.353,1
16016,70,M,20000,4,0,High School,Skilled Manual,2,130.313,4,32.5782,0
16017,36,M,60000,0,0,Partial College,Skilled Manual,1,66.278,1,66.278,0
16018,36,F,60000,0,0,Partial College,Skilled Manual,1,99.417,1,99.417,0
16019,36,F,60000,0,0,Partial College,Skilled Manual,2,634.248,1,634.248,1
16020,36,M,40000,0,0,High School,Skilled Manual,2,658.5359,1,658.5359,1
16021,36,F,40000,0,0,Partial High School,Clerical,2,596.689,1,596.689,1
16022,36,M,40000,0,0,Partial High School,Clerical,2,651.906,1,651.906,1
16023,67,M,10000,2,1,High School,Skilled Manual,2,184.4138,5,36.8827,0
16024,36,M,40000,0,0,Partial College,Skilled Manual,1,5.514,1,5.514,0
16025,70,M,10000,2,1,Partial High School,Clerical,2,4234.2382,13,325.7106,1
16026,68,M,30000,2,0,Partial College,Clerical,2,4203.5066,13,323.3466,1
16027,63,F,30000,2,0,Partial College,Clerical,2,4228.1717,13,325.2439,1
16028,69,M,30000,2,0,Partial College,Clerical,2,4207.1767,13,323.6289,1
16029,68,F,30000,2,0,Partial College,Clerical,2,4207.1767,13,323.6289,1
16030,68,M,20000,4,0,High School,Skilled Manual,2,81.262,4,20.3155,0
16031,67,M,30000,2,0,Partial College,Clerical,2,4143.8476,13,318.7575,1
16032,61,M,10000,2,1,Partial High School,Clerical,2,100.4999,3,33.4999,0
16033,43,F,10000,0,0,Graduate Degree,Manual,0,4136.4489,24,172.352,1
16034,52,F,10000,1,0,Graduate Degree,Manual,0,8.0445,1,8.0445,0
16035,42,M,20000,1,0,Graduate Degree,Manual,0,56.8634,1,56.8634,0
16036,53,F,10000,1,0,Bachelors,Manual,0,68.4659,3,22.8219,0
16037,54,F,10000,1,0,Bachelors,Manual,0,44.178,1,44.178,0
16038,42,M,10000,1,0,Bachelors,Manual,0,93.0964,5,18.6192,0
16039,54,M,10000,1,0,Bachelors,Manual,0,5.514,1,5.514,0
16040,41,M,20000,1,0,Graduate Degree,Clerical,0,71.792,1,71.792,0
16041,54,M,20000,1,0,Graduate Degree,Clerical,0,71.792,1,71.792,0
16042,78,M,20000,1,0,Graduate Degree,Clerical,0,27.614,1,27.614,0
16043,40,M,10000,1,0,Bachelors,Manual,0,68.4659,8,8.5582,0
16044,56,F,10000,1,0,Bachelors,Manual,0,75.6815,1,75.6815,0
16045,51,F,20000,1,0,Graduate Degree,Clerical,0,4201.6219,24,175.0675,1
16046,51,F,20000,1,0,Graduate Degree,Clerical,0,4379.2699,23,190.403,1
16047,52,F,10000,1,0,Partial College,Manual,0,5.514,1,5.514,0
16048,41,F,10000,1,0,Partial College,Manual,0,44.178,1,44.178,0
16049,52,F,10000,1,0,Partial College,Manual,0,44.178,1,44.178,0
16050,58,M,10000,1,0,Partial College,Manual,0,85.0189,8,10.6273,0
16051,47,M,20000,1,0,Bachelors,Clerical,0,3034.9406,16,189.6837,1
16052,58,M,20000,1,0,Bachelors,Clerical,0,3018.3546,16,188.6471,1
16053,53,M,20000,1,0,Bachelors,Clerical,0,4146.3829,24,172.7659,1
16054,59,M,20000,1,0,Bachelors,Clerical,0,4154.0958,24,173.0873,1
16055,59,M,10000,2,0,Partial College,Manual,0,73.4164,1,73.4164,0
16056,54,F,10000,2,0,Partial College,Manual,1,30.1445,1,30.1445,0
16057,54,F,10000,2,0,Partial College,Manual,1,44.178,1,44.178,0
16058,55,F,10000,2,0,Partial College,Manual,1,42.2664,7,6.038,0
16059,76,M,20000,1,0,Bachelors,Clerical,0,162.4019,1,162.4019,0
16060,44,M,50000,1,1,Bachelors,Skilled Manual,0,8.0445,1,8.0445,0
16061,39,M,50000,1,1,Bachelors,Skilled Manual,0,654.4585,1,654.4585,1
16062,39,F,50000,1,1,Bachelors,Skilled Manual,1,8.0445,1,8.0445,0
16063,39,M,50000,1,1,Bachelors,Skilled Manual,1,5.514,1,5.514,0
16064,46,F,50000,1,1,Bachelors,Skilled Manual,1,8.0445,1,8.0445,0
16065,45,F,50000,2,2,Bachelors,Skilled Manual,0,632.3475,1,632.3475,1
16066,40,M,50000,2,2,Bachelors,Skilled Manual,0,676.1939,1,676.1939,1
16067,40,F,50000,2,2,Bachelors,Skilled Manual,0,734.7037,1,734.7037,1
16068,46,M,50000,2,2,Bachelors,Skilled Manual,0,623.176,1,623.176,1
16069,45,F,50000,2,2,Bachelors,Skilled Manual,0,640.867,1,640.867,1
16070,45,F,60000,1,0,Graduate Degree,Professional,0,44.178,1,44.178,0
16071,44,F,60000,1,0,Graduate Degree,Professional,0,114.4229,5,22.8845,0
16072,38,M,60000,1,0,Graduate Degree,Professional,0,183.7395,1,183.7395,0
16073,43,F,60000,1,0,Graduate Degree,Professional,0,71.2395,1,71.2395,0
16074,43,M,60000,1,0,Graduate Degree,Professional,0,44.178,1,44.178,0
16075,43,F,60000,1,0,Graduate Degree,Professional,0,8.0445,1,8.0445,0
16076,38,F,60000,1,0,Graduate Degree,Professional,0,8.0445,1,8.0445,0
16077,38,F,70000,2,0,Graduate Degree,Professional,0,2653.6024,1,2653.6024,1
16078,43,F,70000,3,0,Graduate Degree,Professional,0,2634.265,1,2634.265,1
16079,43,F,80000,1,0,Graduate Degree,Professional,0,2569.0367,1,2569.0367,1
16080,46,M,40000,4,4,High School,Skilled Manual,3,626.8335,1,626.8335,1
16081,47,M,70000,2,2,Bachelors,Skilled Manual,1,2563.589,1,2563.589,1
16082,41,F,70000,2,2,Bachelors,Skilled Manual,1,44.178,1,44.178,0
16083,48,F,40000,5,5,High School,Skilled Manual,1,620.9769,1,620.9769,1
16084,47,F,40000,0,0,Bachelors,Professional,1,5.514,1,5.514,0
16085,45,M,60000,1,0,Graduate Degree,Professional,0,158.6009,6,26.4334,0
16086,45,M,70000,4,0,Graduate Degree,Professional,0,2659.6799,1,2659.6799,1
16087,45,M,70000,4,0,Graduate Degree,Professional,0,2618.817,1,2618.817,1
16088,47,M,40000,0,0,Bachelors,Professional,1,8.0445,1,8.0445,0
16089,47,M,50000,2,2,Bachelors,Skilled Manual,1,377.9434,7,53.9919,0
16090,48,F,50000,2,2,Bachelors,Skilled Manual,1,668.481,1,668.481,1
16091,37,F,50000,2,2,Bachelors,Skilled Manual,1,44.178,1,44.178,0
16092,49,F,60000,0,0,Graduate Degree,Professional,0,8.0445,1,8.0445,0
16093,49,F,60000,0,0,Graduate Degree,Professional,0,613.242,1,613.242,1
16094,43,F,60000,0,0,Graduate Degree,Professional,0,626.8335,1,626.8335,1
16095,49,M,70000,4,0,Graduate Degree,Professional,0,2574.639,1,2574.639,1
16096,46,M,60000,2,0,Graduate Degree,Professional,0,234.2714,8,29.2839,0
16097,45,F,60000,2,0,Graduate Degree,Professional,0,114.4229,7,16.3461,0
16098,45,F,70000,5,0,Graduate Degree,Professional,0,3426.9258,8,428.3657,1
16099,40,M,70000,5,5,Graduate Degree,Professional,2,99.417,1,99.417,0
